step,allocator,blended_action,aggressive_action,balanced_action,conservative_action
35,vol_regime,0.6580132,0.9983318,0.29305148,0.5998068
36,vol_regime,0.2549021,0.9663067,0.19545877,-0.14816332
37,vol_regime,0.44656926,0.8350551,0.41126454,0.22759962
38,vol_regime,0.02165274,0.16603947,0.21125889,-0.14082175
39,vol_regime,0.44970512,0.65364456,0.2460177,0.40881646
40,vol_regime,0.33512333,0.5096288,0.44473672,0.1865747
41,vol_regime,0.8634485,0.8233237,0.65714574,0.9700445
42,vol_regime,0.7740914,0.76194024,0.31648934,0.96442294
43,vol_regime,0.6381207,0.4543674,0.13300371,0.95041955
44,vol_regime,-0.18010929,-0.06724757,-0.29931808,-0.2001428
45,vol_regime,-0.09091848,-0.9289154,-0.015498042,0.38171148
46,vol_regime,-0.14452697,-0.92502356,-0.30553824,0.3881755
47,vol_regime,0.7085801,0.63659286,0.53613377,0.82075095
48,vol_regime,0.56133914,0.65890753,-0.116603196,0.773975
49,vol_regime,0.13360655,-0.15409446,-0.49543118,0.55784225
50,vol_regime,0.16966774,-0.35985518,0.47867763,0.36377752
51,vol_regime,-0.06623496,-0.9879557,0.273736,0.3508091
52,vol_regime,-0.054740977,-0.9118359,0.35588658,0.29526496
53,vol_regime,-0.09785466,-0.80144256,-0.022741318,0.29425275
54,vol_regime,-0.51971817,-0.94958234,-0.6460094,-0.2112832
55,vol_regime,-0.3123483,-0.8145696,-0.07636839,-0.10540748
56,vol_regime,-0.0014222085,-0.5175236,0.22039557,0.21951151
57,vol_regime,0.026867187,-0.40611732,0.6334537,0.044023275
58,vol_regime,0.035553783,-0.5822148,0.47009182,0.2323997
59,vol_regime,0.43198952,0.5281154,0.7783201,0.23578179
60,vol_regime,0.38993725,0.5206971,0.7858399,0.15312028
61,vol_regime,0.59336954,0.6500336,0.433918,0.6231518
62,vol_regime,0.44177395,0.6734917,0.7315905,0.18681669
63,vol_regime,0.48924598,0.71024036,0.45537853,0.37019634
64,vol_regime,0.47836524,0.75565314,-0.08942568,0.5391089
65,vol_regime,0.52233064,0.5688964,-0.2024318,0.78429615
66,vol_regime,0.500014,0.19970953,0.25075746,0.77989936
67,vol_regime,0.6081159,0.39323926,0.40821028,0.8170042
68,vol_regime,0.48714596,0.038425922,0.43532932,0.7771046
69,vol_regime,0.1345683,-0.7629547,0.5593476,0.5031704
70,vol_regime,-0.31338558,-0.78423727,0.48218668,-0.34910345
71,vol_regime,-0.0064793765,-0.55269605,0.5887462,0.0831604
72,vol_regime,0.20364079,0.026170015,0.348248,0.25228035
73,vol_regime,-0.028199846,0.603796,0.4559132,-0.60104257
74,vol_regime,-0.08129011,0.457191,0.33697534,-0.57168496
75,vol_regime,0.04957409,0.046672106,0.32461667,-0.058701754
76,vol_regime,0.44415474,0.68196476,0.81740856,0.1521672
77,vol_regime,0.35657477,0.56981134,0.74329686,0.07394397
78,vol_regime,0.110735744,0.2571907,0.74227715,-0.22975379
79,vol_regime,0.562357,0.7498822,0.65267944,0.41371286
80,vol_regime,-0.17755504,0.4933884,0.5792897,-0.882859
81,vol_regime,0.17760317,0.8109782,0.85673046,-0.47407275
82,vol_regime,0.1372727,0.5173379,0.8350589,-0.3698809
83,vol_regime,0.32414392,0.48118854,0.6047163,0.11768818
84,vol_regime,0.1810756,0.2706604,0.6485174,-0.05965197
85,vol_regime,0.054229736,-0.041684747,0.1716671,0.06480348
86,vol_regime,0.11223659,0.7794913,-0.06977117,-0.21531314
87,vol_regime,0.042428903,0.30937362,0.32467782,-0.23063749
88,vol_regime,-0.115376726,0.20204628,0.07304788,-0.38120037
89,vol_regime,-0.036587942,0.31727302,0.09928787,-0.30325484
90,vol_regime,-0.1529443,0.11917961,0.14792824,-0.43656766
91,vol_regime,0.120668106,0.38054132,0.18801665,-0.06219524
92,vol_regime,0.26827186,0.5418935,0.3203081,0.08328438
93,vol_regime,0.48301953,0.39620328,0.71840596,0.4409547
94,vol_regime,0.7673419,0.6664839,0.9547038,0.7529119
95,vol_regime,0.5818362,-0.25644225,0.98414266,0.8837061
96,vol_regime,0.5796561,0.034061432,0.9404745,0.64415956
97,vol_regime,0.61379516,0.4330547,0.7944014,0.5537274
98,vol_regime,0.56259376,0.66858506,0.6671573,0.31718433
99,vol_regime,-0.42736775,-0.15881133,0.1309284,-0.81182003
100,vol_regime,-0.7382493,-0.7590299,-0.1346941,-0.967203
101,vol_regime,-0.36251622,-0.07791042,0.10341442,-0.71965194
102,vol_regime,-0.2890712,-0.44232917,0.102706194,-0.35382736
103,vol_regime,-0.29496592,-0.94128424,-0.9026862,0.33591318
104,vol_regime,-0.18498836,-0.83131665,-0.75324297,0.43011045
105,vol_regime,-0.14125755,-0.8328495,-0.745201,0.515275
106,vol_regime,-0.23524988,-0.98660696,-0.79631764,0.43999147
107,vol_regime,-0.18552864,-0.9884288,-0.6883988,0.4973595
108,vol_regime,-0.1832867,-0.91419727,-0.43857694,0.35737574
109,vol_regime,-0.24258594,-0.78086275,-0.5407419,0.19964254
110,vol_regime,-0.544324,-0.89348227,-0.6992644,-0.27285284
111,vol_regime,-0.33994257,-0.8686809,-0.6582501,0.10462344
112,vol_regime,-0.4681921,-0.8818718,-0.45026416,-0.22715545
113,vol_regime,-0.124149166,-0.44709432,-0.4744336,0.2097317
114,vol_regime,-0.2565108,-0.9081312,-0.05857438,0.055286884
115,vol_regime,-0.33957154,-0.9368435,0.12587035,-0.1673851
116,vol_regime,-0.36400145,-0.931996,0.35321152,-0.31008995
117,vol_regime,-0.41335008,-0.72232175,0.58747554,-0.6282973
118,vol_regime,-0.43379903,-0.95502234,0.10653806,-0.33719987
119,vol_regime,-0.45270824,-0.88202965,0.23458886,-0.47003424
120,vol_regime,-0.2504932,-0.75009274,0.72338057,-0.34028298
121,vol_regime,-0.27489454,-0.48859882,0.7464726,-0.5552188
122,vol_regime,0.23004541,0.5653162,0.9306407,-0.25135517
123,vol_regime,-0.6506464,-0.95177525,0.04064572,-0.74648595
124,vol_regime,-0.23846644,0.42822874,0.5846933,-0.96774745
125,vol_regime,-0.5801874,-0.6652512,-0.68713105,-0.48637164
126,vol_regime,-0.2454359,-0.069548845,-0.25827622,-0.345832
127,vol_regime,0.3888983,0.5609205,0.51783705,0.23410952
128,vol_regime,0.3934299,0.80233884,0.49574852,0.10715711
129,vol_regime,0.48438448,0.3048916,0.6260247,0.5354241
130,vol_regime,0.33486527,-0.14750195,0.60483944,0.5162959
131,vol_regime,0.21112497,-0.43282902,0.8436644,0.3444816
132,vol_regime,0.052801162,-0.86340517,0.7915056,0.3070432
133,vol_regime,-0.09044316,-0.75499296,0.27568805,0.16183424
134,vol_regime,-0.12749197,0.9447758,-0.6615425,-0.55723244
135,vol_regime,-0.22987486,0.9488559,-0.8648097,-0.6831394
136,vol_regime,0.28793728,0.8332722,0.39131355,-0.08061421
137,vol_regime,0.079359904,0.5855664,0.14802563,-0.25183028
138,vol_regime,-0.21691805,-0.030433238,0.8539946,-0.757174
139,vol_regime,0.20963691,0.6298336,0.93162584,-0.33127666
140,vol_regime,0.33981398,0.72852707,0.7983315,-0.07682091
141,vol_regime,0.13204059,0.50841665,-0.53993475,0.17500508
142,vol_regime,0.52205896,0.9775964,0.59678984,0.21884418
143,vol_regime,0.62704027,0.9335191,0.23722231,0.5990801
144,vol_regime,0.58619523,0.8747759,0.17622519,0.57703483
145,vol_regime,0.5406025,0.9345994,0.1432463,0.4631468
146,vol_regime,0.81643045,0.9694438,0.303236,0.92990017
147,vol_regime,0.86484855,0.74505043,0.76819396,0.97538924
148,vol_regime,0.7951484,0.82807255,0.33919597,0.9577749
149,vol_regime,0.68968135,0.8186914,0.16628683,0.8216331
150,vol_regime,0.47416738,0.76772237,-0.027397215,0.4986602
151,vol_regime,0.5576554,0.7675432,-0.0008443594,0.65512264
152,vol_regime,0.4541624,0.59345865,-0.13514626,0.6063081
153,vol_regime,0.63144505,0.4335972,0.52488375,0.79277825
154,vol_regime,0.6561048,0.26639962,0.6567402,0.8896737
155,vol_regime,0.41341648,0.3974738,0.19186354,0.51160324
156,vol_regime,0.9076889,0.80658007,0.95931435,0.9477041
157,vol_regime,0.52843314,0.057064414,0.90154624,0.6620091
158,vol_regime,0.6754429,0.5695007,0.848403,0.6698241
159,vol_regime,0.5180559,0.34360278,0.8464236,0.4913807
160,vol_regime,0.66003454,0.57308555,0.85333955,0.634882
161,vol_regime,0.3193366,0.26210308,0.69672847,0.20271993
162,vol_regime,0.53532165,0.8574697,0.41224706,0.39126265
163,vol_regime,0.27447402,0.6209489,0.14904821,0.11675942
164,vol_regime,0.28972945,0.5357251,0.30047798,0.13783264
165,vol_regime,0.35952732,0.73500323,0.1625005,0.21305251
166,vol_regime,0.082927525,0.0017234087,-0.6230605,0.4140452
167,vol_regime,0.20077814,-0.11408067,0.008811355,0.46648014
168,vol_regime,0.15093575,-0.2924528,-0.38354725,0.6307621
169,vol_regime,-0.008429539,0.1405896,-0.2560171,0.0011940002
170,vol_regime,0.010145682,0.51827216,-0.44410032,-0.113031805
171,vol_regime,0.17461954,0.80149543,-0.39861524,0.027787924
172,vol_regime,-0.1854513,-0.26932627,-0.34726322,-0.07040155
173,vol_regime,0.10043107,-0.7371393,0.0073293447,0.64021397
174,vol_regime,0.056204386,-0.9125491,-0.006029606,0.66235006
175,vol_regime,-0.6687175,-0.99440604,-0.9551101,-0.35874736
176,vol_regime,-0.35845137,-0.93933886,-0.55186164,0.48031652
177,vol_regime,0.13316365,-0.67372006,0.25677276,0.56785023
178,vol_regime,0.43794233,0.21992183,0.767946,0.43675315
179,vol_regime,-0.4285613,-0.6334809,0.17251396,-0.54603964
180,vol_regime,-0.09097005,-0.3214944,-0.16545826,0.077139854
181,vol_regime,0.20902608,0.3285327,-0.22614312,0.3113898
182,vol_regime,-0.45129344,-0.55299544,-0.63473,-0.31689763
183,vol_regime,-0.028955728,0.67591774,-0.904393,-0.101704895
184,vol_regime,0.13343951,0.52069426,-0.3255211,0.0846709
185,vol_regime,0.12586093,0.46118474,-0.13440514,0.02877307
186,vol_regime,0.13854328,0.0634526,0.07170057,0.21033478
187,vol_regime,0.3919282,0.22018576,0.02406621,0.64211845
188,vol_regime,-0.075938694,0.24574149,-0.20454252,-0.21750528
189,vol_regime,0.51374936,0.7429812,0.5021124,0.3808651
0,hmm,-0.21193075,-0.0730539,0.44598126,-0.7171391
1,hmm,-0.38966894,0.0026333332,-0.08416259,-0.6698442
2,hmm,-0.38162857,-0.32739007,0.19840908,-0.8409506
3,hmm,-0.1588326,-0.41857803,0.4588282,-0.6002548
4,hmm,-0.3538012,-0.2264657,0.30881548,-0.9090296
5,hmm,-0.5471747,0.029515743,-0.13488775,-0.99228966
6,hmm,-0.52731764,-0.51965135,0.042658806,-0.9847608
7,hmm,-0.35181248,-0.69042236,0.5397866,-0.9971781
8,hmm,-0.62202024,-0.69905144,-0.15550715,-0.9796277
9,hmm,-0.8223189,-0.87183195,-0.66303605,-0.93980974
10,hmm,-0.4488318,-0.35415065,-0.45337945,-0.464249
11,hmm,-0.21881525,0.22815621,-0.5334856,-0.058155656
12,hmm,-0.24378093,-0.909702,-0.28189075,-0.07332891
13,hmm,-0.5969881,0.43644047,-0.41367298,-0.9513234
14,hmm,-0.17730387,0.7001958,0.076792955,-0.55796206
15,hmm,-0.3388721,0.5092106,0.012592435,-0.79049206
16,hmm,-0.33954126,-0.976052,-0.6741878,0.043245316
17,hmm,-0.40553248,-0.996499,-0.5328623,-0.18603456
18,hmm,-0.48064026,-0.9903938,0.1311034,-0.8535211
19,hmm,-0.60752934,-0.9812676,-0.16577053,-0.88475454
20,hmm,-0.13210247,-0.06878561,0.52529633,-0.66430086
21,hmm,-0.21069449,-0.6540986,0.5432956,-0.533089
22,hmm,-0.23835169,-0.5785204,0.3404503,-0.48320198
23,hmm,-0.028116893,-0.35172212,0.23357332,-0.12490058
24,hmm,0.38391793,0.7533016,0.5648544,0.27198958
25,hmm,-0.25566947,-0.1569171,-0.01566565,-0.3740368
26,hmm,0.06083779,0.4439968,0.2598561,-0.060490668
27,hmm,-0.1515702,0.8037534,0.21829987,-0.3957659
28,hmm,-0.021156238,0.84831715,0.24253082,-0.20974058
29,hmm,-0.3536708,0.78764343,-0.25579572,-0.48663735
30,hmm,0.30488536,0.76799035,0.60731196,0.12968028
31,hmm,0.107656494,0.9166564,0.26969683,-0.029362142
32,hmm,0.27558556,0.92484784,0.34955263,0.19150364
33,hmm,0.3006522,0.9403086,0.3346945,0.23573601
34,hmm,0.412608,0.9877248,0.37970793,0.3835529
35,hmm,0.5470189,0.99789214,0.36790884,0.59500253
36,hmm,-0.028611878,0.96981287,0.22223008,-0.221187
37,hmm,0.43844214,0.6654377,0.48903823,0.3976289
38,hmm,-0.005077027,0.16615653,0.24584591,-0.13405943
39,hmm,0.41414422,0.6425357,0.38618505,0.40947986
40,hmm,0.28327087,0.5567448,0.49125051,0.16624379
41,hmm,0.93025327,0.7865493,0.8765464,0.9660952
42,hmm,0.7945143,0.7374519,0.57254267,0.90135217
43,hmm,0.6843966,0.5530021,0.18776107,0.92372036
44,hmm,-0.37047154,-0.022093177,-0.21006185,-0.4713062
45,hmm,0.41804326,-0.93090934,0.6557113,0.41213965
46,hmm,0.01250921,-0.79298145,-0.24367887,0.19289112
47,hmm,0.79109883,0.84341836,0.714769,0.8224249
48,hmm,0.5278034,0.65468955,-0.083835304,0.8007972
49,hmm,0.20876865,-0.21436739,-0.4237159,0.53324795
50,hmm,0.413547,-0.27958345,0.6788614,0.34441197
51,hmm,0.32147294,-0.98378915,0.2766806,0.44255114
52,hmm,0.23124042,-0.96355146,0.37707877,0.25583756
53,hmm,0.14959502,-0.88934684,-0.11566019,0.35193992
54,hmm,-0.42072782,-0.9513033,-0.68122655,-0.25968397
55,hmm,-0.036117,-0.86942065,0.26213288,-0.10967034
56,hmm,0.119993836,-0.4428525,0.1830889,0.1341691
57,hmm,0.19118735,-0.475487,0.5993457,0.054085255
58,hmm,0.33748084,-0.4760732,0.44580925,0.35006905
59,hmm,0.38042527,0.47994518,0.8086457,0.17512965
60,hmm,0.3627091,0.388013,0.78679967,0.16502786
61,hmm,0.5492186,0.55662847,0.37298512,0.62998724
62,hmm,0.35791308,0.58990955,0.7219794,0.17203331
63,hmm,0.40741378,0.59817517,0.43743002,0.37888598
64,hmm,0.3448656,0.667501,-0.13392055,0.5410298
65,hmm,0.4689112,0.5567105,-0.25805503,0.79768586
66,hmm,0.5781901,0.14347541,0.19911385,0.7865946
67,hmm,0.6319745,0.36885667,0.27521098,0.81687856
68,hmm,0.59245837,-0.14292651,0.2516917,0.8063078
69,hmm,0.43415186,-0.8111692,0.36722505,0.5608481
70,hmm,-0.100005224,-0.6510573,0.35475004,-0.26767194
71,hmm,0.18022949,-0.34930682,0.5178697,0.06308925
72,hmm,0.20292264,0.17216444,0.23073566,0.19167733
73,hmm,-0.18266386,0.5948862,0.39402747,-0.52405256
74,hmm,-0.10756729,0.4603088,0.46972215,-0.4883268
75,hmm,0.06482636,0.027974367,0.271415,-0.03487456
76,hmm,0.44347355,0.62085307,0.80704594,0.19606233
77,hmm,0.38707182,0.47995698,0.71079254,0.12926626
78,hmm,0.21109489,0.20298707,0.7136128,-0.18134445
79,hmm,0.5324106,0.7545371,0.67865956,0.37119758
80,hmm,-0.16353971,0.44222522,0.5495752,-0.85480225
81,hmm,0.19596088,0.7992401,0.84869075,-0.446527
82,hmm,0.18536155,0.4859811,0.78951263,-0.35786247
83,hmm,0.34052187,0.50711226,0.52097416,0.1629014
84,hmm,0.24777524,0.27019727,0.5855851,-0.02689284
85,hmm,0.108614884,-0.05209571,0.10588324,0.1429038
86,hmm,-0.0393593,0.802866,-0.088493586,-0.16836643
87,hmm,0.061238524,0.2857797,0.3353256,-0.20283186
88,hmm,-0.14139579,0.1987499,0.019490361,-0.33806455
89,hmm,-0.10958444,0.27232468,-0.035264254,-0.2453798
90,hmm,-0.18460374,0.020980239,-0.01845926,-0.35858738
91,hmm,0.07005002,0.42465663,0.10964823,-0.032447338
92,hmm,0.20778161,0.5760652,0.261976,0.090800405
93,hmm,0.48905113,0.4349681,0.65547085,0.3667835
94,hmm,0.80571115,0.6471064,0.9308593,0.7373979
95,hmm,0.7982169,-0.27880448,0.97879624,0.8829144
96,hmm,0.71795064,0.027058125,0.9125613,0.70551777
97,hmm,0.6095878,0.4203807,0.7333746,0.5500308
98,hmm,0.410026,0.65345347,0.576174,0.22787452
99,hmm,-0.3833995,-0.25238538,0.1293068,-0.8189466
100,hmm,-0.6283375,-0.76565844,-0.17128569,-0.96640086
101,hmm,-0.342101,-0.0456053,0.048829317,-0.7142254
102,hmm,-0.16715947,-0.36784673,0.086010456,-0.32946563
103,hmm,-0.2878973,-0.9146211,-0.91428924,0.24498963
104,hmm,-0.21396309,-0.84780717,-0.8382511,0.3863957
105,hmm,-0.16618732,-0.850772,-0.8186016,0.48407555
106,hmm,-0.21292834,-0.9858275,-0.818228,0.42387736
107,hmm,-0.1650957,-0.9871707,-0.7618138,0.4761157
108,hmm,-0.09901158,-0.91236085,-0.48801458,0.37390077
109,hmm,-0.19128683,-0.75567967,-0.5163929,0.18119264
110,hmm,-0.51319206,-0.8873082,-0.7256945,-0.2690518
111,hmm,-0.3106421,-0.8587395,-0.70062757,0.11054397
112,hmm,-0.4292562,-0.87517667,-0.54953337,-0.24420673
113,hmm,-0.14283797,-0.37498015,-0.5927202,0.26309228
114,hmm,-0.07522294,-0.90801847,-0.14098603,0.019206166
115,hmm,-0.17094916,-0.9385377,-0.0013890862,-0.19010001
116,hmm,-0.20740412,-0.92785543,0.19395185,-0.33727658
117,hmm,-0.30305234,-0.6796532,0.51181805,-0.650483
118,hmm,-0.32742086,-0.94902766,-0.026583552,-0.41848946
119,hmm,-0.33263728,-0.8855448,0.16491473,-0.5198498
120,hmm,-0.1164342,-0.70190686,0.51298976,-0.36191773
121,hmm,-0.18072958,-0.35188806,0.6755662,-0.5630867
122,hmm,0.1280214,0.6248385,0.894027,-0.26382846
123,hmm,-0.5274507,-0.92585063,0.13233984,-0.80312455
124,hmm,-0.44700807,0.58017564,0.4722258,-0.96543014
125,hmm,-0.5162802,-0.53305405,-0.7580209,-0.4028902
126,hmm,-0.39956343,-0.037437916,-0.4645878,-0.39741778
127,hmm,0.3171436,0.5857804,0.46518433,0.22814035
128,hmm,0.2702364,0.8014493,0.48578715,0.12988818
129,hmm,0.51560915,0.23821712,0.6408137,0.4791603
130,hmm,0.51048595,-0.16425842,0.56766164,0.5360006
131,hmm,0.53833336,-0.48676538,0.7908455,0.500643
132,hmm,0.4852254,-0.85170084,0.69022846,0.4934491
133,hmm,0.21232164,-0.5277184,0.10067117,0.32077885
134,hmm,-0.46299404,0.9528811,-0.7891575,-0.42142534
135,hmm,-0.63539666,0.9553449,-0.6804137,-0.73713475
136,hmm,0.06135665,0.84988713,0.7869878,-0.33420676
137,hmm,-0.01664501,0.6714947,0.6899146,-0.3956834
138,hmm,-0.23016231,0.10084951,0.93078804,-0.7914482
139,hmm,0.04367572,0.703213,0.96262383,-0.431188
140,hmm,0.18145576,0.7888136,0.9146869,-0.20367885
141,hmm,0.14405282,0.59831476,0.05800414,0.14882433
142,hmm,0.36043102,0.9777441,0.603889,0.20058012
143,hmm,0.6088543,0.9443209,0.2840879,0.7329414
144,hmm,0.5559517,0.8942478,0.18118477,0.7028984
145,hmm,0.4074287,0.94553995,0.1710937,0.47511327
146,hmm,0.78747934,0.9668741,0.424484,0.9412199
147,hmm,0.8847346,0.760854,0.7075186,0.97605705
148,hmm,0.78472286,0.80110574,0.39493406,0.9633938
149,hmm,0.6688586,0.824967,0.30572045,0.82473564
150,hmm,0.3617128,0.7676501,0.07648373,0.4621352
151,hmm,0.48405972,0.7637757,0.07610452,0.6509297
152,hmm,0.42936715,0.5478442,0.019533277,0.61129737
153,hmm,0.701988,0.43047893,0.5206138,0.8091247
154,hmm,0.785322,0.23987949,0.6313554,0.9035692
155,hmm,0.35505053,0.38475895,0.118355274,0.4620272
156,hmm,0.9473665,0.8216691,0.93667305,0.96197104
157,hmm,0.6958519,0.020930529,0.88316333,0.6613369
158,hmm,0.6632927,0.63000894,0.828897,0.58939004
159,hmm,0.53294986,0.4276595,0.7921159,0.42134106
160,hmm,0.67267734,0.6166738,0.80994225,0.6135824
161,hmm,0.3196719,0.3022473,0.66467,0.1616
162,hmm,0.4035933,0.8900671,0.3483472,0.39123535
163,hmm,0.14329855,0.7190311,0.01607132,0.15728033
164,hmm,0.22813457,0.6560463,0.19931376,0.20774424
165,hmm,0.22460078,0.7458968,0.10602844,0.23865807
166,hmm,0.1646731,0.15054882,-0.54222834,0.4988984
167,hmm,0.30649784,-0.13296455,0.071956515,0.45043087
168,hmm,0.30503094,-0.27364314,-0.3047259,0.64583373
169,hmm,-0.09460374,-0.028925002,-0.30201995,-0.0032687783
170,hmm,-0.27550274,0.55296206,-0.74960434,-0.118965626
171,hmm,-0.18700916,0.80318093,-0.6945284,-0.025505602
172,hmm,-0.21847701,-0.28452635,-0.48348844,-0.089784384
173,hmm,0.36875862,-0.81675696,0.1587038,0.5586078
174,hmm,0.4254308,-0.93941396,0.28303504,0.60148764
175,hmm,-0.5911674,-0.9976973,-0.9130154,-0.38498217
176,hmm,-0.011706525,-0.93736774,-0.5418233,0.53870356
177,hmm,0.37142673,-0.3954602,0.26494265,0.6067034
178,hmm,0.48947334,0.50128865,0.40583158,0.5539863
179,hmm,-0.2712878,-0.6076847,0.15133846,-0.5420135
180,hmm,-0.055433698,-0.4047376,-0.27211654,0.18509579
181,hmm,0.14373441,0.15409517,-0.15578592,0.38069916
182,hmm,-0.26837966,-0.37544763,-0.22176766,-0.2842502
183,hmm,-0.2457523,0.41842198,-0.55166996,-0.13388264
184,hmm,0.015171006,0.48127055,-0.22311914,0.11249912
185,hmm,-0.020211784,0.41706884,0.030084968,-0.14750731
186,hmm,0.08560372,0.0023864508,0.17556715,0.030330062
187,hmm,0.34358364,0.20906126,0.010637522,0.6366558
188,hmm,-0.11729255,0.23587775,0.007578492,-0.2874447
189,hmm,0.42255804,0.7547804,0.30610883,0.44927132
