step,allocator,blended_action,aggressive_action,balanced_action,conservative_action
35,hmm,0.616236,0.99837804,0.27190602,0.616236
36,hmm,-0.11236297,0.96721387,0.17256856,-0.11236298
37,hmm,0.5486257,0.8140155,0.48239648,0.5486257
38,hmm,-0.19571774,0.124487996,0.19437778,-0.19571775
39,hmm,0.5126653,0.7941388,0.28566813,0.5126653
40,hmm,0.23620595,0.49713182,0.43256068,0.23620594
41,hmm,0.96838087,0.78033495,0.5608094,0.96838105
42,hmm,0.97526133,0.76387525,0.25296593,0.97526145
43,hmm,0.97789806,0.35400343,0.042696238,0.97789824
44,hmm,0.024371099,0.27709103,-0.42777598,0.024377704
45,hmm,0.37390408,-0.9279708,-0.2496233,0.37412894
46,hmm,0.31375095,-0.802884,-0.48556167,0.3147608
47,hmm,0.84072316,0.88899493,0.40095317,0.844326
48,hmm,0.77968204,0.670748,-0.17302167,0.78266215
49,hmm,0.63187087,0.19071949,-0.5054399,0.6319511
50,hmm,0.7550215,-0.44890702,0.30247545,0.7550216
51,hmm,0.6994966,-0.9619476,0.28242493,0.6994966
52,hmm,0.5875868,-0.948787,0.5214875,0.5875869
53,hmm,0.6164193,-0.92935985,0.2971722,0.61642087
54,hmm,-0.23247519,-0.5238812,-0.1711477,-0.23247528
55,hmm,-0.10634746,-0.44542682,0.18011022,-0.10638636
56,hmm,0.39850304,0.101932764,0.25993872,0.39850378
57,hmm,0.34126508,0.16524363,0.57829356,0.34124327
58,hmm,0.55159605,-0.047944546,0.43707347,0.5516074
59,hmm,0.37691694,0.66526294,0.8137449,0.37691677
60,hmm,0.35256615,0.6336014,0.8196168,0.35256338
61,hmm,0.5715918,0.85585606,0.723757,0.5715914
62,hmm,0.22491065,0.7868602,0.8611808,0.22489274
63,hmm,0.34157705,0.8265139,0.73066926,0.34157383
64,hmm,0.511408,0.84543335,0.48167062,0.5114093
65,hmm,0.7706784,0.75123227,0.33924913,0.77069163
66,hmm,0.7617158,0.55680585,0.57645893,0.7617247
67,hmm,0.81602424,0.6953033,0.65663314,0.8160298
68,hmm,0.82024395,0.24509299,0.6101494,0.8202499
69,hmm,0.74525917,-0.7349981,0.57721674,0.7452754
70,hmm,0.014134751,-0.12567556,0.2219131,0.013605714
71,hmm,0.09172088,-0.27204144,0.38352263,0.07527959
72,hmm,0.25980452,0.11653519,0.32324135,0.24664354
73,hmm,-0.30918726,0.62299347,0.34392178,-0.3566885
74,hmm,-0.25408626,0.6392858,0.63306785,-0.6726065
75,hmm,-0.14013337,-0.074297965,0.49845755,-0.24265116
76,hmm,0.4122864,0.847173,0.857239,-0.07117587
77,hmm,0.6778401,0.80573034,0.77411795,0.036121726
78,hmm,0.6677059,0.48941016,0.7056105,-0.33059466
79,hmm,0.6818887,0.851974,0.6834376,-0.026556194
80,hmm,0.515903,0.5581765,0.5172434,-0.8964742
81,hmm,0.83190465,0.865209,0.8333974,-0.71966803
82,hmm,0.80182344,0.7200929,0.8028842,-0.64048755
83,hmm,0.6134245,0.76459587,0.6138334,-0.035604537
84,hmm,0.6599872,0.2373879,0.6604681,-0.28692198
85,hmm,0.18840587,0.1620239,0.18880558,-0.08614236
86,hmm,0.058664773,0.7917676,0.058931828,-0.16990435
87,hmm,0.41183195,0.37797713,0.41232848,-0.29048508
88,hmm,0.13397995,0.38488197,0.13431013,-0.427491
89,hmm,-0.16817631,0.49055147,-0.16810548,-0.33007264
90,hmm,-0.16237675,0.11672163,-0.1622557,-0.4106573
91,hmm,0.16791663,0.3323984,0.16827738,-0.08832681
92,hmm,0.34508485,0.47533333,0.34523332,0.057216763
93,hmm,0.6373181,0.35555923,0.6374153,0.5595963
94,hmm,0.90935886,0.6424099,0.9095979,0.7910509
95,hmm,0.9491589,-0.23721927,0.96927357,0.89537287
96,hmm,0.87262374,-0.092810094,0.8823316,0.73614705
97,hmm,0.72132266,0.31020296,0.7267065,0.55231965
98,hmm,0.5297093,0.6586187,0.5295963,0.17122376
99,hmm,0.16382049,-0.3212368,0.16702855,-0.79427755
100,hmm,0.2045938,-0.67407477,0.20542729,-0.97489357
101,hmm,0.21271998,0.42869496,0.21274245,-0.12846792
102,hmm,0.19371736,-0.37865615,0.19406128,0.0152157545
103,hmm,-0.5110722,-0.7583053,-0.8612934,0.44052374
104,hmm,-0.81031054,-0.92225415,-0.91385907,0.56219065
105,hmm,-0.9360691,-0.98354864,-0.96907073,0.5454607
106,hmm,-0.94200534,-0.9828329,-0.9494159,0.48295403
107,hmm,-0.9686801,-0.98686856,-0.9706936,0.39811265
108,hmm,-0.8755917,-0.7867681,-0.8803333,0.60618734
109,hmm,-0.88443255,-0.54066837,-0.8869926,0.34557414
110,hmm,-0.52211624,-0.8667164,-0.5250695,0.13531768
111,hmm,-0.7007824,-0.869184,-0.7024715,0.3339088
112,hmm,-0.41090834,-0.8489214,-0.41252196,0.14964533
113,hmm,-0.6514314,-0.53993773,-0.6532107,0.3812014
114,hmm,0.30765212,-0.90526474,-0.5781458,0.3077972
115,hmm,-0.054350063,-0.93420726,-0.16113102,-0.05411619
116,hmm,-0.23353128,-0.92757004,0.015129209,-0.23387814
117,hmm,-0.58062804,-0.72165537,0.29034746,-0.58213973
118,hmm,-0.24788986,-0.9639745,-0.55327046,-0.24731612
119,hmm,-0.4629968,-0.93208563,-0.20145893,-0.46335107
120,hmm,-0.253238,-0.7790173,0.053336978,-0.2532847
121,hmm,-0.49788636,-0.5499451,0.4927745,-0.49937212
122,hmm,-0.08484993,0.32219398,0.86278653,-0.08520424
123,hmm,-0.7912685,-0.90074676,0.15399778,-0.8041023
124,hmm,-0.9295534,0.37111378,-0.059681416,-0.97010195
125,hmm,-0.21951523,-0.6309635,-0.9177747,-0.21377546
126,hmm,-0.27397877,-0.07027167,-0.30054677,-0.2739638
127,hmm,0.260034,0.47035217,0.54591537,0.25997865
128,hmm,0.30055642,0.7757418,0.5308547,0.30055487
129,hmm,0.5838233,0.47270405,0.55475664,0.5838233
130,hmm,0.6489038,-0.15100914,0.5236931,0.64890385
131,hmm,0.6809361,-0.41816103,0.6980579,0.6809361
132,hmm,0.6659558,-0.8123384,0.593428,0.6659558
133,hmm,0.39598474,-0.42432666,0.1649561,0.3959849
134,hmm,-0.1897102,0.95673406,-0.6746278,-0.18916869
135,hmm,-0.68471247,0.9572365,-0.16636002,-0.68527466
136,hmm,-0.2799803,0.9138688,0.8883649,-0.2799827
137,hmm,-0.66752917,0.7614088,0.9156319,-0.66753006
138,hmm,-0.8841455,0.5748906,0.991204,-0.8841465
139,hmm,-0.55924714,0.85940266,0.993073,-0.55924803
140,hmm,-0.665166,0.9148141,0.96748567,-0.6651686
141,hmm,-0.5928798,0.84945345,0.89200187,-0.5928822
142,hmm,0.4947548,0.9870479,0.90879977,0.49475467
143,hmm,0.7739783,0.9442425,0.3230859,0.77397895
144,hmm,0.86175865,0.9286189,0.19584131,0.8617599
145,hmm,0.44083688,0.9488616,0.08192301,0.44083846
146,hmm,0.9577376,0.96563125,0.4127127,0.9577646
147,hmm,0.97174203,0.7729436,0.62205744,0.97174954
148,hmm,0.97466874,0.78829956,0.48998487,0.97480774
149,hmm,0.8165642,0.85423684,0.51400876,0.8176414
150,hmm,0.38894358,0.7317536,0.25711393,0.3889588
151,hmm,0.59574306,0.7880695,0.3261975,0.59608006
152,hmm,0.6608562,0.4775586,0.20846057,0.66994786
153,hmm,0.8598871,0.38884878,0.4790969,0.8735162
154,hmm,0.89823747,0.18632185,0.604686,0.9157381
155,hmm,0.33974293,0.39114094,0.3093567,0.3397522
156,hmm,0.98356754,0.8502629,0.892946,0.98356795
157,hmm,0.74952215,0.12668967,0.87235665,0.74936485
158,hmm,0.3593351,0.74256086,0.78937435,0.3590095
159,hmm,0.27877983,0.5783708,0.62201405,0.27822423
160,hmm,0.6766055,0.76569104,0.70731044,0.67655516
161,hmm,0.14958005,0.41509664,0.67973113,0.14848185
162,hmm,0.32933438,0.94335485,0.16437244,0.33162475
163,hmm,0.13635497,0.8286226,-0.036592603,0.14006591
164,hmm,0.15430297,0.7900393,0.17756248,0.15374613
165,hmm,0.23135875,0.8178911,0.026696324,0.23780882
166,hmm,0.5625491,0.1868447,-0.47316718,0.60209644
167,hmm,0.5910661,-0.378399,0.25974345,0.59721434
168,hmm,0.66194516,-0.5952798,-0.10397315,0.718272
169,hmm,-0.15757978,-0.04446709,-0.3058722,-0.15552026
170,hmm,-0.32010162,0.5426508,-0.7503645,-0.30589473
171,hmm,-0.19760187,0.7891631,-0.730316,-0.14645457
172,hmm,-0.3698896,-0.5663249,-0.5475978,-0.36678076
173,hmm,0.34094766,-0.9455178,0.22776544,0.34211445
174,hmm,0.49626538,-0.9816157,0.26071262,0.5040326
175,hmm,-0.42284915,-0.9991944,-0.845389,-0.31361616
176,hmm,-0.33274084,-0.94586784,-0.4837464,0.44612873
177,hmm,-0.008836407,-0.7428324,-0.011432469,0.122336864
178,hmm,0.5460365,-0.11049348,0.5467882,0.04130733
179,hmm,0.10522231,-0.8210792,0.10568726,-0.52442753
180,hmm,-0.04392833,-0.46031034,-0.05459851,0.5448506
181,hmm,-0.04482771,-0.1298539,-0.047290146,0.50502956
182,hmm,-0.24053986,-0.16031718,-0.2405715,-0.22053206
183,hmm,-0.6640485,0.29547787,-0.664531,-0.1844449
184,hmm,-0.57959527,0.3586762,-0.58182234,0.21994567
185,hmm,-0.46405393,0.12505841,-0.4642992,-0.40765274
186,hmm,-0.2586663,-0.0026345253,-0.25838864,-0.39444047
187,hmm,-0.4172564,0.12824345,-0.41823316,0.44600368
188,hmm,-0.5449539,0.22636402,-0.5453288,-0.4352038
189,hmm,0.568562,0.82196593,0.56861687,0.50846696
